video_id,song_title,channel_name,original_title,audio_file,youtube_link
3GWpOl2zlcY,Als_Teus_Peus,KOERS Reggae Band,Als Teus Peus,3GWpOl2zlcY.mp3,https://www.youtube.com/watch?v=3GWpOl2zlcY
1Vi9N-n4zz4,Agafant_L'Horitzó,Txarango Oficial,Agafant L'Horitzó,1Vi9N-n4zz4.mp3,https://www.youtube.com/watch?v=1Vi9N-n4zz4
2B7egS2XBFU,123,FADES,123,2B7egS2XBFU.mp3,https://www.youtube.com/watch?v=2B7egS2XBFU
gQ9Vu0hJjMQ,-_La_Cadena_(Visualizer),Edu Esteve,Edu Esteve - La Cadena (Visualizer),gQ9Vu0hJjMQ.mp3,https://www.youtube.com/watch?v=gQ9Vu0hJjMQ
Ox2RTNN_qow,-_Ja_No_Et_Trobo_A_Faltar,Siderland,Siderland - Ja No Et Trobo A Faltar,Ox2RTNN_qow.mp3,https://www.youtube.com/watch?v=Ox2RTNN_qow
lZlsqObkq3Y,QUAN_EM_TORNES_A_MIRAR_FLASHY_ICE_CREAM,Flashy Ice Cream,QUAN EM TORNES A MIRAR - FLASHY ICE CREAM,lZlsqObkq3Y.mp3,https://www.youtube.com/watch?v=lZlsqObkq3Y
u6hcIrFe8CM,Pèl_De_Gall_Cada_minut_Videoclip_Oficial,RGBSuports,Pèl De Gall - Cada minut - Videoclip Oficial,u6hcIrFe8CM.mp3,https://www.youtube.com/watch?v=u6hcIrFe8CM
PjfjcHYKXhw,-_Principis_Official_Music_Video,La Fúmiga,La Fúmiga - Principis | Official Music Video,PjfjcHYKXhw.mp3,https://www.youtube.com/watch?v=PjfjcHYKXhw
MNe8CHNsTlk,-_Ja_No_Hi_Ets_(Videoclip_Oficial),Núria López,Núria López  -   Ja No Hi Ets (Videoclip Oficial),MNe8CHNsTlk.mp3,https://www.youtube.com/watch?v=MNe8CHNsTlk
PNZ1km4tH84,SENYOR_PEIX_Rumba_de_primavera_feat.Joan_Garriga_i_Carles_Belda_(Audio_oficial),Senyor Peix,SENYOR PEIX - Rumba de primavera feat.Joan Garriga i Carles Belda (Audio oficial),PNZ1km4tH84.mp3,https://www.youtube.com/watch?v=PNZ1km4tH84
qe47wmLEC2k,-_Paripé,Primera Cita,Primera Cita - Paripé,qe47wmLEC2k.mp3,https://www.youtube.com/watch?v=qe47wmLEC2k
f8IycWPunS0,JORDI_NINUS_DOS_I_DOS_SÓN_TRES,Jordi Ninus Oficial,JORDI NINUS - DOS I DOS SÓN TRES,f8IycWPunS0.mp3,https://www.youtube.com/watch?v=f8IycWPunS0
F3eJWFGBhWI,-_Equilibri_(Videoclip_Oficial),Guillem Roma,Guillem Roma - Equilibri (Videoclip Oficial),F3eJWFGBhWI.mp3,https://www.youtube.com/watch?v=F3eJWFGBhWI
-0ZBkx0-DbQ,TRIQUELL_Clímax_(Official_Video),Triquell,TRIQUELL - Clímax (Official Video),-0ZBkx0-DbQ.mp3,https://www.youtube.com/watch?v=-0ZBkx0-DbQ
ivDR5kQ0q2o,vainilla,Júlia Blum - Topic,vainilla,ivDR5kQ0q2o.mp3,https://www.youtube.com/watch?v=ivDR5kQ0q2o
B9M-hnUhRqU,-_Diuen_que_plou_(Videoclip_Oficial),Rudymentari,Rudymentari - Diuen que plou (Videoclip Oficial),B9M-hnUhRqU.mp3,https://www.youtube.com/watch?v=B9M-hnUhRqU
sA7LMpakrL8,-_ENTRE_FLUIDS_(FULL_ALBUM),Triquell,Triquell - ENTRE FLUIDS (FULL ALBUM),sA7LMpakrL8.mp3,https://www.youtube.com/watch?v=sA7LMpakrL8
WwzZG57aVlc,-_Roses_(Videoclip_Oficial),MOSAIC,MOSAIC - Roses (Videoclip Oficial),WwzZG57aVlc.mp3,https://www.youtube.com/watch?v=WwzZG57aVlc
l6xPpm_StTM,La_Fúmiga_&_Els_Catarres_Cançons_d'amor_(subtítols_i_lletra_en_català),Cançons en català amb subtítols,La Fúmiga & Els Catarres - Cançons d'amor (subtítols i lletra en català),l6xPpm_StTM.mp3,https://www.youtube.com/watch?v=l6xPpm_StTM
Lpzuts5hd1w,-_Klk_quieren_las_chicas_(Videoclip_Oficial),Sexenni,Sexenni - Klk quieren las chicas (Videoclip Oficial),Lpzuts5hd1w.mp3,https://www.youtube.com/watch?v=Lpzuts5hd1w
yRpaLjzSf70,Com_la_Dua_Lipa_-,Colomet,Com la Dua Lipa - Colomet,yRpaLjzSf70.mp3,https://www.youtube.com/watch?v=yRpaLjzSf70
DJSFE29NB1A,cançons_amb_títols_llargs_-,Júlia Blum,cançons amb títols llargs - Júlia Blum,DJSFE29NB1A.mp3,https://www.youtube.com/watch?v=DJSFE29NB1A
j-XJCkf42iU,-_Tu_ets_per_mi,Sonia Daura,Sonia Daura - Tu ets per mi,j-XJCkf42iU.mp3,https://www.youtube.com/watch?v=j-XJCkf42iU
Pl204_Xf17A,Kool_Shen_Paris_Cuba,KoolShenOfficiel,Kool Shen - Paris Cuba,Pl204_Xf17A.mp3,https://www.youtube.com/watch?v=Pl204_Xf17A
eWEFU2c3tBI,Miki_Núñez_La_Venda_(Eurovision_Song_Contest_Tel_Aviv_2019),Miki Nuñez,Miki Núñez - La Venda (Eurovision Song Contest / Tel Aviv 2019),eWEFU2c3tBI.mp3,https://www.youtube.com/watch?v=eWEFU2c3tBI
lwHjwv3tomI,Núria_López_Al_Teu_Costat_(Videoclip_Oficial),U98 MUSIC,Núria López - Al Teu Costat (Videoclip Oficial),lwHjwv3tomI.mp3,https://www.youtube.com/watch?v=lwHjwv3tomI
9SiSyAV-2sg,-_La_Festa_De_l'Amor,Albert Esteve,Albert Esteve - La Festa De l'Amor,9SiSyAV-2sg.mp3,https://www.youtube.com/watch?v=9SiSyAV-2sg
nmohE04uPxg,ft._Cookah_P_No_em_Molesta_Prod._Hugsound_(Visualizer_Oficial),Doble,Doble ft. Cookah P - No em Molesta | Prod. Hugsound (Visualizer Oficial),nmohE04uPxg.mp3,https://www.youtube.com/watch?v=nmohE04uPxg
N6JCNJn-MdY,PER_NO_CAURE_-,Àlex Pérez,PER NO CAURE - Àlex Pérez,N6JCNJn-MdY.mp3,https://www.youtube.com/watch?v=N6JCNJn-MdY
iEamWsn8Brk,TRIQUELL_Road_Trip_(Official_Video),Triquell,TRIQUELL - Road Trip (Official Video),iEamWsn8Brk.mp3,https://www.youtube.com/watch?v=iEamWsn8Brk
pOSg-QWxZRQ,-_Moles_(Vídeo_Oficial),Planeta Nou,Planeta Nou - Moles (Vídeo Oficial),pOSg-QWxZRQ.mp3,https://www.youtube.com/watch?v=pOSg-QWxZRQ
o7I2UAs0nU8,Clodine_Everest,RGBSuportsAudio,Clodine - Everest,o7I2UAs0nU8.mp3,https://www.youtube.com/watch?v=o7I2UAs0nU8
i153lKAQD_8,Podem_Tornar_a_Ser_Ocells,Jordi Ninus Oficial,Podem Tornar a Ser Ocells,i153lKAQD_8.mp3,https://www.youtube.com/watch?v=i153lKAQD_8
xdLzpURl8L8,-_Si_Em_Vols_Aquí_(feat._Xavi_de_la_Iglesia)_(Lyric_Video_Oficial),Halldor Mar,Halldor Mar - Si Em Vols Aquí (feat. Xavi de la Iglesia) (Lyric Video Oficial),xdLzpURl8L8.mp3,https://www.youtube.com/watch?v=xdLzpURl8L8
DVTWea5Zp1k,-_A_fer_la_mà_(feat._Doctor_Prats)_[_Videoclip_Oficial_],el Diluvi,el Diluvi - A fer la mà (feat. Doctor Prats) [ Videoclip Oficial ],DVTWea5Zp1k.mp3,https://www.youtube.com/watch?v=DVTWea5Zp1k
F63nT1l5hnk,Com_cargols,Gerard Aledo - Topic,Com cargols,F63nT1l5hnk.mp3,https://www.youtube.com/watch?v=F63nT1l5hnk
tP23qRN4NrE,",_Geri_T'acostes_(Videoclip_Oficial)",Malson Atmosfèric,"Malson Atmosfèric, Geri - T'acostes (Videoclip Oficial)",tP23qRN4NrE.mp3,https://www.youtube.com/watch?v=tP23qRN4NrE
P9vXpAV6XUw,EL_SENYOR_PEIX_Encenent_Fogueres_Feat.Marta_Casas_(Vídeo_Oficial),Senyor Peix,EL SENYOR PEIX - Encenent Fogueres Feat.Marta Casas (Vídeo Oficial),P9vXpAV6XUw.mp3,https://www.youtube.com/watch?v=P9vXpAV6XUw
xdNhVD2bIH8,#EstiuTV3_Llums_de_mitjanit_Miki_Núñez_i_Mariona_Escoda_posen_música_al_nostre_estiu,3Cat,"#EstiuTV3 - ""Llums de mitjanit"": Miki Núñez i Mariona Escoda posen música al nostre estiu",xdNhVD2bIH8.mp3,https://www.youtube.com/watch?v=xdNhVD2bIH8
NGU0h-r5LQU,-_L'unicorn,Oriol Cors,Oriol Cors - L'unicorn,NGU0h-r5LQU.mp3,https://www.youtube.com/watch?v=NGU0h-r5LQU
h2kR2uWef7c,-_Para_Ti_feat._Momi_Maiga_&_Ngomeznokass_&_Tribalian_I_Live_Sessions_#9,La Sra. Tomasa,La Sra. Tomasa - Para Ti feat. Momi Maiga & Ngomeznokass & Tribalian I Live Sessions #9,h2kR2uWef7c.mp3,https://www.youtube.com/watch?v=h2kR2uWef7c
9eUK7t2RIiE,ACROS_BATEJOS_I_COMISSARIES_(Prod._VSC),ACROS VSC,ACROS - BATEJOS I COMISSARIES (Prod. VSC),9eUK7t2RIiE.mp3,https://www.youtube.com/watch?v=9eUK7t2RIiE
44Dxeb7ormM,Tildo_Muxart_Hymn_of_Rebellion_(Video_Oficial),TildoMuxartVEVO,Tildo Muxart - Hymn of Rebellion (Video Oficial),44Dxeb7ormM.mp3,https://www.youtube.com/watch?v=44Dxeb7ormM
QlUETYs138g,LLARS_amb_Roba_Estesa_Les_Veus_(Lyric_Video),Llars,LLARS amb Roba Estesa - Les Veus (Lyric Video),QlUETYs138g.mp3,https://www.youtube.com/watch?v=QlUETYs138g
HL7GCcbp9dM,-_Pausa_(Pausa_2022),Sinergia,Sinergia - Pausa (Pausa - 2022),HL7GCcbp9dM.mp3,https://www.youtube.com/watch?v=HL7GCcbp9dM
IxwbWN0GvSs,-_Bomba_de_fum_(Videoclip_oficial)_(Armónico_Desorden),Lágrimas de Sangre,Lágrimas de Sangre - Bomba de fum (Videoclip oficial) (Armónico Desorden),IxwbWN0GvSs.mp3,https://www.youtube.com/watch?v=IxwbWN0GvSs
_Srtyu1Pmyc,La_Meva_Gent,Arc de Triomf - Topic,La Meva Gent,_Srtyu1Pmyc.mp3,https://www.youtube.com/watch?v=_Srtyu1Pmyc
nRPPiWJxcTg,NEPTÚ_L'ÚNIC_QUE_VULL,Neptú,NEPTÚ — L'ÚNIC QUE VULL,nRPPiWJxcTg.mp3,https://www.youtube.com/watch?v=nRPPiWJxcTg
RundXNRqy88,KOEMAN_SOPARS_(LYRIC_VIDEO_OFICIAL),KOEMANPOP,KOEMAN - SOPARS (LYRIC VIDEO OFICIAL),RundXNRqy88.mp3,https://www.youtube.com/watch?v=RundXNRqy88
HTBFfzIu3gs,Manu_Guix_Moments_(Videoclip_Oficial),Manu Guix Oficial,Manu Guix - Moments (Videoclip Oficial),HTBFfzIu3gs.mp3,https://www.youtube.com/watch?v=HTBFfzIu3gs
pmYr5jUWsh4,La_Platja_(feat._Julen)_-,Samantha Collado,La Platja (feat. Julen) - Samantha Collado,pmYr5jUWsh4.mp3,https://www.youtube.com/watch?v=pmYr5jUWsh4
sL0Prxo7FI0,-_Lluny_De_L'asfalt_(Lletra),MOSAIC,MOSAIC - Lluny De L'asfalt (Lletra),sL0Prxo7FI0.mp3,https://www.youtube.com/watch?v=sL0Prxo7FI0
LKfhfgiUqCQ,-_Tòxic_(Llengua_de_signes),Roger Padrós,Roger Padrós - Tòxic (Llengua de signes),LKfhfgiUqCQ.mp3,https://www.youtube.com/watch?v=LKfhfgiUqCQ
ro70R1pU0C8,-_Feia_temps_(Liminal),Alícia Rey,Alícia Rey - Feia temps (Liminal),ro70R1pU0C8.mp3,https://www.youtube.com/watch?v=ro70R1pU0C8
19z8A2ijEEM,de_dolces_a_salades,Júlia Blum - Topic,de dolces a salades,19z8A2ijEEM.mp3,https://www.youtube.com/watch?v=19z8A2ijEEM
Z9UiQ__8qoU,Cor_Atravessat,Ill,Cor Atravessat,Z9UiQ__8qoU.mp3,https://www.youtube.com/watch?v=Z9UiQ__8qoU
pLteq4r5Nqw,Maison_Bélier_Bufa_el_Vent_(Directo)_Casa_Seat_Barcelona,Ventilador Music,Maison Bélier - Bufa el Vent (Directo) Casa Seat Barcelona,pLteq4r5Nqw.mp3,https://www.youtube.com/watch?v=pLteq4r5Nqw
YEpLQAG8NGc,OR_(O-ERRA)_La_Canción_del_Verano_(Videoclip_Oficial),O·ERRA,OR (O-ERRA) - La Canción del Verano (Videoclip Oficial),YEpLQAG8NGc.mp3,https://www.youtube.com/watch?v=YEpLQAG8NGc
61T12-Npg1E,-_ImPossible,NU,NU - ImPossible,61T12-Npg1E.mp3,https://www.youtube.com/watch?v=61T12-Npg1E
Vujfx8aNu0s,LES_COSES_SENZILLES_Txarango_feat._Ramon_Mirabet,Txarango Oficial,LES COSES SENZILLES - Txarango feat. Ramon Mirabet,Vujfx8aNu0s.mp3,https://www.youtube.com/watch?v=Vujfx8aNu0s
NWDU-VV41oc,Viure,Poker's - Topic,Viure,NWDU-VV41oc.mp3,https://www.youtube.com/watch?v=NWDU-VV41oc
CtFRV--d5RY,SANSA_Màgia_(live)_Teatre_dArtà_(11122020),SANSA DRUMS,SANSA — Màgia  (live)  Teatre d’Artà  (11/12/2020),CtFRV--d5RY.mp3,https://www.youtube.com/watch?v=CtFRV--d5RY
-UrH3BCBMYI,Fer_Camí_Alícia_Rey_ft._La_Pau_&_Sara_Caballería,Climate Sessions,Fer Camí - Alícia Rey ft. La Pau & Sara Caballería,-UrH3BCBMYI.mp3,https://www.youtube.com/watch?v=-UrH3BCBMYI
dUfCJqAY6yk,NÉVOA+VICENÇ_SOLSONA_Cançó_de_suburbi,Névoa fado,"NÉVOA+VICENÇ SOLSONA ""Cançó de suburbi""",dUfCJqAY6yk.mp3,https://www.youtube.com/watch?v=dUfCJqAY6yk
6kG7ZQj3wgw,Joan_Isaac_A_Margalida_Teatre_Romea_(1977)_(rtve),Pere Mas Pascual,Joan Isaac - A Margalida - Teatre Romea (1977) (rtve),6kG7ZQj3wgw.mp3,https://www.youtube.com/watch?v=6kG7ZQj3wgw
Gegv-8OtIRc,Aquelles_Tardes,Segonamà - Topic,Aquelles Tardes,Gegv-8OtIRc.mp3,https://www.youtube.com/watch?v=Gegv-8OtIRc
mtOc_1xxCAU,-_Ballant_amb_llops_(Videolyric),Les Montses,Les Montses - Ballant amb llops  (Videolyric),mtOc_1xxCAU.mp3,https://www.youtube.com/watch?v=mtOc_1xxCAU
v92eD4rKa7M,-_Girem-ho_Tot_(Videoclip_Oficial),Núria López,Núria López - Girem-ho Tot (Videoclip Oficial),v92eD4rKa7M.mp3,https://www.youtube.com/watch?v=v92eD4rKa7M
2sWUBhJsNkY,Sangtraït_El_Vol_De_L'Home_Ocell,Pepepedro,Sangtraït - El Vol De L'Home Ocell,2sWUBhJsNkY.mp3,https://www.youtube.com/watch?v=2sWUBhJsNkY
A8KbdBPCQoI,Sopa_de_Cabra-_Els_teus_somnis,Música Global,Sopa de Cabra- Els teus somnis,A8KbdBPCQoI.mp3,https://www.youtube.com/watch?v=A8KbdBPCQoI
5WTcY1wPrg4,Sopa_de_Cabra_El_Boig_de_la_Ciutat_(Bona_Nit_Malparits),Barjaules,Sopa de Cabra -  El Boig de la Ciutat (Bona Nit Malparits),5WTcY1wPrg4.mp3,https://www.youtube.com/watch?v=5WTcY1wPrg4
x1YptPzd7GI,SANGTRAÏT_Somnis_entre_boires,luzbrisaa,SANGTRAÏT - Somnis entre boires,x1YptPzd7GI.mp3,https://www.youtube.com/watch?v=x1YptPzd7GI
ihcsCTs2XBU,SANGTRAÏT_El_vol_de_l'home_ocell_(Concert_LIVE_@_PALAU_SANT_JORDI)_12,Picap,SANGTRAÏT - El vol de l'home ocell (Concert - LIVE @ PALAU SANT JORDI) - 12,ihcsCTs2XBU.mp3,https://www.youtube.com/watch?v=ihcsCTs2XBU
VJKwJWZYG-0,Gossos-No_és_nou,Música Global,Gossos-No és nou,VJKwJWZYG-0.mp3,https://www.youtube.com/watch?v=VJKwJWZYG-0
SjcIBQFb6dU,Ja_t'ho_diré-Si_vens,Música Global,Ja t'ho diré-Si vens,SjcIBQFb6dU.mp3,https://www.youtube.com/watch?v=SjcIBQFb6dU
CyceHyj0Ea8,Wa_Yeah!,Antònia Font,Wa Yeah!,CyceHyj0Ea8.mp3,https://www.youtube.com/watch?v=CyceHyj0Ea8
qRXVLPCNSaQ,Lexu's_Fràgil_(DISC_LA_VIDA_PERFECTA),LEXU'S,Lexu's - Fràgil (DISC: LA VIDA PERFECTA),qRXVLPCNSaQ.mp3,https://www.youtube.com/watch?v=qRXVLPCNSaQ
itamPjTcLow,Sense_Tu_Teràpia_de_Shock_Lletra_Letra,o1r2i3o4,Sense Tu - Teràpia de Shock - Lletra / Letra,itamPjTcLow.mp3,https://www.youtube.com/watch?v=itamPjTcLow
JZ3rxLH0US8,la_realitat_terapia_de_shock,1989aliena,la realitat terapia de shock,JZ3rxLH0US8.mp3,https://www.youtube.com/watch?v=JZ3rxLH0US8
8JnDagjY1Kc,Super_Fashion,Macedonia Banda,Super Fashion,8JnDagjY1Kc.mp3,https://www.youtube.com/watch?v=8JnDagjY1Kc
-3gIQzXBidE,Macedonia_Posa'm_un_suc,discmedimacedonia,Macedonia - Posa'm un suc,-3gIQzXBidE.mp3,https://www.youtube.com/watch?v=-3gIQzXBidE
c23h7WD0Gjg,"Manel_ai,_Dolors",jasabet2,"Manel - "" ai, Dolors """,c23h7WD0Gjg.mp3,https://www.youtube.com/watch?v=c23h7WD0Gjg
Gjck8FOtSF8,Et_dono_casa_meva_Cesk_Freixas,urilr91,Et dono casa meva - Cesk Freixas,Gjck8FOtSF8.mp3,https://www.youtube.com/watch?v=Gjck8FOtSF8
U3-odKCyjio,Cesk_Freixas_La_petita_rambla_del_Poble_Sec_(VideoClip_HD),llukpol,Cesk Freixas - La petita rambla del Poble Sec (VideoClip HD),U3-odKCyjio.mp3,https://www.youtube.com/watch?v=U3-odKCyjio
r_FdZxIPLgs,Els_Amics_de_les_Arts_4-3-3,IcEmAn6891,Els Amics de les Arts - 4-3-3,r_FdZxIPLgs.mp3,https://www.youtube.com/watch?v=r_FdZxIPLgs
Bajskva64u4,Els_Amics_de_les_Arts_Déjà-Vu,jbarcelo,Els Amics de les Arts - Déjà-Vu,Bajskva64u4.mp3,https://www.youtube.com/watch?v=Bajskva64u4
iH8OWmO6Afg,Els_Amics_de_les_Arts_A_vegades,jbarcelo,Els Amics de les Arts - A vegades,iH8OWmO6Afg.mp3,https://www.youtube.com/watch?v=iH8OWmO6Afg
XPS3m_DfZlU,Andreu_Rifé_M'agrada_el_ping_pong_lletra,nataliehorler5,Andreu Rifé - M'agrada el ping pong lletra,XPS3m_DfZlU.mp3,https://www.youtube.com/watch?v=XPS3m_DfZlU
GHXDMJRcDF0,"Fil_de_llum,_Andreu_Rifé_amb_lletra_(polseres_vermelles)",lalop lilpo,"Fil de llum, Andreu Rifé - amb lletra - (polseres vermelles)",GHXDMJRcDF0.mp3,https://www.youtube.com/watch?v=GHXDMJRcDF0
wh0midDuWcg,Pau_Alabajos_Inventari,Jordi de Sant Jordi,Pau Alabajos - Inventari,wh0midDuWcg.mp3,https://www.youtube.com/watch?v=wh0midDuWcg
Q0g1zPEwpcA,Quimi_Portet_Tinc_una_bèstia_a_dintre_meu,Música Global,Quimi Portet - Tinc una bèstia a dintre meu,Q0g1zPEwpcA.mp3,https://www.youtube.com/watch?v=Q0g1zPEwpcA
fVT0IQVGnZg,Joan_Miquel_Oliver_Final_Feliç_(HD_720),Antonio Lara,Joan Miquel Oliver - Final Feliç (HD 720),fVT0IQVGnZg.mp3,https://www.youtube.com/watch?v=fVT0IQVGnZg
fRC-WgE22is,GERTRUDIS_Infinit_(Col·laboració_Óscar_Delafé_y_Las_Flores_Azules),Gertrudis,GERTRUDIS Infinit (Col·laboració Óscar Delafé y Las Flores Azules),fRC-WgE22is.mp3,https://www.youtube.com/watch?v=fRC-WgE22is
WZtO87Og5MI,SAMARRETA_2015._Amb_la_col.laboració_de_Txarango_i_La_Pegatina,Gertrudis,SAMARRETA 2015. Amb la col.laboració de Txarango i La Pegatina,WZtO87Og5MI.mp3,https://www.youtube.com/watch?v=WZtO87Og5MI
fH1uxG27cCA,La_Troba_Kung-Fú_La_cançó_del_lladre,Joan Garriga,La Troba Kung-Fú - La cançó del lladre,fH1uxG27cCA.mp3,https://www.youtube.com/watch?v=fH1uxG27cCA
PLNLT8uFwms,i_digueu_la_pegatina,larumbametumba,i digueu - la pegatina,PLNLT8uFwms.mp3,https://www.youtube.com/watch?v=PLNLT8uFwms
U8_IblNckv4,La_Troba_Kung-Fú_Volant,Joan Garriga,La Troba Kung-Fú - Volant,U8_IblNckv4.mp3,https://www.youtube.com/watch?v=U8_IblNckv4
YaHoTHYPZAI,Rumbeta_bona_Dusminguet,eresunpedante,Rumbeta bona - Dusminguet,YaHoTHYPZAI.mp3,https://www.youtube.com/watch?v=YaHoTHYPZAI
u9Rm3fncdBA,RAIMON_AL_VENT_50_ANYS,Jossie Casanovas,RAIMON - AL VENT - 50 ANYS,u9Rm3fncdBA.mp3,https://www.youtube.com/watch?v=u9Rm3fncdBA
GU73QOudsWQ,Dusminguet._El_teu_amor.,Juana Azurduy,Dusminguet. El teu amor.,GU73QOudsWQ.mp3,https://www.youtube.com/watch?v=GU73QOudsWQ
KcxeiIK9VoU,Caramelles_-,Els Catarres,Caramelles - Els Catarres,KcxeiIK9VoU.mp3,https://www.youtube.com/watch?v=KcxeiIK9VoU
zmGKrhvihOk,Me'n_vaig_al_camp_-,Els Catarres,Me'n vaig al camp - Els Catarres,zmGKrhvihOk.mp3,https://www.youtube.com/watch?v=zmGKrhvihOk
uovT0PIMflM,La_Festa_Major_d'Aiguafreda_-,Els Catarres,La Festa Major d'Aiguafreda - Els Catarres,uovT0PIMflM.mp3,https://www.youtube.com/watch?v=uovT0PIMflM
u10mICSp0kc,13._Vola_Txarango,Txarango Oficial,13. Vola - Txarango,u10mICSp0kc.mp3,https://www.youtube.com/watch?v=u10mICSp0kc
CUiWDtQQiDk,Txarango_Nits_amb_Txarango_Lletra,Neotoniu123,Txarango - Nits amb Txarango | Lletra,CUiWDtQQiDk.mp3,https://www.youtube.com/watch?v=CUiWDtQQiDk
C55m9sRHw8U,Dorm_(Remix),Vuit - Topic,Dorm (Remix),C55m9sRHw8U.mp3,https://www.youtube.com/watch?v=C55m9sRHw8U
evzJnbM8X20,CyBee_Som,CyBeeTube,CyBee - Som,evzJnbM8X20.mp3,https://www.youtube.com/watch?v=evzJnbM8X20
fHcLUBVW898,Tu_tens_Vuit_(lletra),IE Portal Batea,"""Tu tens"" Vuit (lletra)",fHcLUBVW898.mp3,https://www.youtube.com/watch?v=fHcLUBVW898
c1ZvKRo9nXU,CyBee_Dos_Curiosos_Viatgers_(Videoclip_Oficial),CyBeeTube,CyBee - Dos Curiosos Viatgers (Videoclip Oficial),c1ZvKRo9nXU.mp3,https://www.youtube.com/watch?v=c1ZvKRo9nXU
pdlvAvC4Tw4,Qualsevol_nit_pot_sortir_el_sol_Jaume_Sisa,Sergi Esgleas,Qualsevol nit pot sortir el sol - Jaume Sisa,pdlvAvC4Tw4.mp3,https://www.youtube.com/watch?v=pdlvAvC4Tw4
MXuUsrB8ifM,i_L'ombre_de_ton_chien_Je_t'aime_[Oficial],Anna Roig,Anna Roig i L'ombre de ton chien - Je t'aime [Oficial],MXuUsrB8ifM.mp3,https://www.youtube.com/watch?v=MXuUsrB8ifM
_s2-NsAM9Vw,La_iaia_Declaració_de_principis,Mixomiceten,La iaia - Declaració de principis,_s2-NsAM9Vw.mp3,https://www.youtube.com/watch?v=_s2-NsAM9Vw
ljjJMklqpW8,La_iaia_Explosió,Música Global,La iaia - Explosió,ljjJMklqpW8.mp3,https://www.youtube.com/watch?v=ljjJMklqpW8
9vC90Vw0cZ0,Bikimel_L'espantaocells,Ràdio Arenys,Bikimel - L'espantaocells,9vC90Vw0cZ0.mp3,https://www.youtube.com/watch?v=9vC90Vw0cZ0
nBPNVXpyT3o,Lluis_Llach_L'estaca_Letra_en_Catalán_y_en_Castellano.wmv,Simón Royo Hernández,Lluis Llach   L'estaca Letra en Catalán y en Castellano.wmv,nBPNVXpyT3o.mp3,https://www.youtube.com/watch?v=nBPNVXpyT3o
JjD3_F-J4gg,El_senyor_del_castell,Ivette Nadal - Topic,El senyor del castell,JjD3_F-J4gg.mp3,https://www.youtube.com/watch?v=JjD3_F-J4gg
iFcMtSEpkOk,Vivim_la_nit,Ivette Nadal - Topic,Vivim la nit,iFcMtSEpkOk.mp3,https://www.youtube.com/watch?v=iFcMtSEpkOk
s5aS9Ld74h8,BETH_Tots_els_Botons,Música Global,BETH - Tots els Botons,s5aS9Ld74h8.mp3,https://www.youtube.com/watch?v=s5aS9Ld74h8
0HO7NhhfpHU,Beth-_Terra_Trencada,Música Global,Beth- Terra Trencada,0HO7NhhfpHU.mp3,https://www.youtube.com/watch?v=0HO7NhhfpHU
OGBhUCjcF74,Beth_Temps_de_canvis,13vglez,Beth - Temps de canvis,OGBhUCjcF74.mp3,https://www.youtube.com/watch?v=OGBhUCjcF74
_kmmGYEqpRA,Miquel_Abras_Ocells_de_nit,Música Global,Miquel Abras - Ocells de nit,_kmmGYEqpRA.mp3,https://www.youtube.com/watch?v=_kmmGYEqpRA
rkaXh3zzGFc,Miquel_Abras_Gira-sols_mirant_la_lluna,Música Global,Miquel Abras - Gira-sols mirant la lluna,rkaXh3zzGFc.mp3,https://www.youtube.com/watch?v=rkaXh3zzGFc
FPbCX1d4pZQ,Bruna_Kibo,evaparadies,Bruna - Kibo,FPbCX1d4pZQ.mp3,https://www.youtube.com/watch?v=FPbCX1d4pZQ
tIeBR1kb9Go,Lax'n'Busto-_Més_que_la_meva_sang,Música Global,Lax'n'Busto- Més que la meva sang,tIeBR1kb9Go.mp3,https://www.youtube.com/watch?v=tIeBR1kb9Go
cI78eVCK8h4,La_Bundu_Band_Mai_Sabrem_(Live_Sala_Apolo_02042014),bunduband,La Bundu Band - Mai Sabrem (Live Sala Apolo 02/04/2014),cI78eVCK8h4.mp3,https://www.youtube.com/watch?v=cI78eVCK8h4
67SqCI2CjJE,Pirat's_Sound_Sistema_Poc_a_poc,Welobien,Pirat's Sound Sistema Poc a poc,67SqCI2CjJE.mp3,https://www.youtube.com/watch?v=67SqCI2CjJE
gp9bFFujVSw,Silencis_Josep_Thió_i_Lluís_Gavaldà._(_Subtítols_català_i_castellano),Joan Inglés,Silencis - Josep Thió i Lluís Gavaldà. ( Subtítols català i castellano),gp9bFFujVSw.mp3,https://www.youtube.com/watch?v=gp9bFFujVSw
-iNtWlHc4Is,PIRAT'S_SOUND_SISTEMA_Mentides,Propaganda pel fet!,PIRAT'S SOUND SISTEMA - Mentides,-iNtWlHc4Is.mp3,https://www.youtube.com/watch?v=-iNtWlHc4Is
PWXJL8vHcdY,[Deleted_video],,[Deleted video],PWXJL8vHcdY.mp3,https://www.youtube.com/watch?v=PWXJL8vHcdY
UCv0EJokRZs,Gossos_De_Tura_Pirat's_Sound_Sistema_(Lletra),Jordi Altarriba,Gossos De Tura - Pirat's Sound Sistema (Lletra),UCv0EJokRZs.mp3,https://www.youtube.com/watch?v=UCv0EJokRZs
VfUZj7zCbzE,Els_Pets_Agost,discmedielspets,Els Pets - Agost,VfUZj7zCbzE.mp3,https://www.youtube.com/watch?v=VfUZj7zCbzE
